,2015,SSP1,SSP3,SSP5,lat1,long1,lat2,long2,lat3,long3,lat4,long4,lat5,long5
183,185192.375,4.973974697932353,0.0,0.0,-102.0,60.0,-103.0,60.0,-103.0,61.0,-102.0,61.0,-102.0,60.0
184,76614.0,0.0,0.0,0.0,-101.0,60.0,-102.0,60.0,-102.0,61.0,-101.0,61.0,-101.0,60.0
185,81724.0,0.0,0.0,0.0,-100.0,60.0,-101.0,60.0,-101.0,61.0,-100.0,61.0,-100.0,60.0
186,57010.0,0.0,0.0,0.0,-99.0,60.0,-100.0,60.0,-100.0,61.0,-99.0,61.0,-99.0,60.0
187,286480.625,34.72834113999856,0.0,0.0,-98.0,60.0,-99.0,60.0,-99.0,61.0,-98.0,61.0,-98.0,60.0
188,50110.875,6.905507349951483,0.0,0.0,-97.0,60.0,-98.0,60.0,-98.0,61.0,-97.0,61.0,-97.0,60.0
189,24104.0,0.0,0.0,0.0,-96.0,60.0,-97.0,60.0,-97.0,61.0,-96.0,61.0,-96.0,60.0
190,24210.0,0.0,0.0,0.0,-95.0,60.0,-96.0,60.0,-96.0,61.0,-95.0,61.0,-95.0,60.0
191,12487.0,0.0,0.0,0.0,-94.0,60.0,-95.0,60.0,-95.0,61.0,-94.0,61.0,-94.0,60.0
192,16497.0,0.0,0.0,0.0,26.0,60.0,25.0,60.0,25.0,61.0,26.0,61.0,26.0,60.0
193,62127.0,0.0,0.0,0.0,27.0,60.0,26.0,60.0,26.0,61.0,27.0,61.0,27.0,60.0
194,62127.0,0.0,0.0,0.0,28.0,60.0,27.0,60.0,27.0,61.0,28.0,61.0,28.0,60.0
195,62127.0,0.0,0.0,0.0,29.0,60.0,28.0,60.0,28.0,61.0,29.0,61.0,29.0,60.0
196,62127.0,0.0,0.0,0.0,30.0,60.0,29.0,60.0,29.0,61.0,30.0,61.0,30.0,60.0
197,62127.0,0.0,0.0,0.0,31.0,60.0,30.0,60.0,30.0,61.0,31.0,61.0,31.0,60.0
198,62127.0,0.0,0.0,0.0,32.0,60.0,31.0,60.0,31.0,61.0,32.0,61.0,32.0,60.0
199,62127.0,0.0,0.0,0.0,33.0,60.0,32.0,60.0,32.0,61.0,33.0,61.0,33.0,60.0
200,62127.0,0.0,0.0,0.0,34.0,60.0,33.0,60.0,33.0,61.0,34.0,61.0,34.0,60.0
201,1476440.25,5.231129400597146,0.0,0.0,35.0,60.0,34.0,60.0,34.0,61.0,35.0,61.0,35.0,60.0
202,2479102.75,5.20817461075383,0.0,0.0,36.0,60.0,35.0,60.0,35.0,61.0,36.0,61.0,36.0,60.0
203,2913661.75,2.9432122654594344,0.0,0.0,37.0,60.0,36.0,60.0,36.0,61.0,37.0,61.0,37.0,60.0
204,2517473.75,2.5579015471362907,0.0,0.0,38.0,60.0,37.0,60.0,37.0,61.0,38.0,61.0,38.0,60.0
205,134594.921875,0.2884116982961026,0.0,0.0,39.0,60.0,38.0,60.0,38.0,61.0,39.0,61.0,39.0,60.0
206,62127.0,0.0,0.0,0.0,40.0,60.0,39.0,60.0,39.0,61.0,40.0,61.0,40.0,60.0
207,62478.0,0.0,0.0,0.0,41.0,60.0,40.0,60.0,40.0,61.0,41.0,61.0,41.0,60.0
208,62127.0,0.0,0.0,0.0,42.0,60.0,41.0,60.0,41.0,61.0,42.0,61.0,42.0,60.0
209,62127.0,0.0,0.0,0.0,43.0,60.0,42.0,60.0,42.0,61.0,43.0,61.0,43.0,60.0
210,62127.0,0.0,0.0,0.0,44.0,60.0,43.0,60.0,43.0,61.0,44.0,61.0,44.0,60.0
211,62127.0,0.0,0.0,0.0,45.0,60.0,44.0,60.0,44.0,61.0,45.0,61.0,45.0,60.0
212,62127.0,0.0,0.0,0.0,46.0,60.0,45.0,60.0,45.0,61.0,46.0,61.0,46.0,60.0
213,62127.0,0.0,0.0,0.0,47.0,60.0,46.0,60.0,46.0,61.0,47.0,61.0,47.0,60.0
214,62513.015625,0.010060404920675269,0.0,0.0,48.0,60.0,47.0,60.0,47.0,61.0,48.0,61.0,48.0,60.0
215,62127.0,0.0,0.0,0.0,49.0,60.0,48.0,60.0,48.0,61.0,49.0,61.0,49.0,60.0
216,62127.0,0.0,0.0,0.0,50.0,60.0,49.0,60.0,49.0,61.0,50.0,61.0,50.0,60.0
217,449956.25,3.7112705401914075,0.0,0.0,51.0,60.0,50.0,60.0,50.0,61.0,51.0,61.0,51.0,60.0
218,447989.9375,4.141059808960553,0.0,0.0,52.0,60.0,51.0,60.0,51.0,61.0,52.0,61.0,52.0,60.0
219,2635617.5,5.692925851342237,0.0,0.0,53.0,60.0,52.0,60.0,52.0,61.0,53.0,61.0,53.0,60.0
220,3502701.25,7.089093024990356,0.0,0.0,54.0,60.0,53.0,60.0,53.0,61.0,54.0,61.0,54.0,60.0
221,3721379.0,5.266730424393753,0.0,0.0,55.0,60.0,54.0,60.0,54.0,61.0,55.0,61.0,55.0,60.0
222,3788493.5,9.432529051455413,0.0,0.0,56.0,60.0,55.0,60.0,55.0,61.0,56.0,61.0,56.0,60.0
