,fid,long,lat,iso3,2015
5117,23316,25.5,96.5,MEX25637.0,39.035745461781815
5118,23675,24.5,95.5,MEX25638.0,12.338437636693318
5119,23676,24.5,96.5,MEX25639.0,70.64619263013205
5120,24035,23.5,95.5,MEX25640.0,43.07878315448761
5121,24036,23.5,96.5,MEX25641.0,67.5788164138794
5122,24394,22.5,94.5,MEX25642.0,100.00000397364299
5123,24395,22.5,95.5,MEX25643.0,3.89835664317461e-16
5124,24396,22.5,96.5,MEX25644.0,0.9604558659096559
5125,24397,22.5,97.5,MEX25645.0,97.4282662073771
5126,24398,22.5,98.5,MEX25646.0,74.74384109179178
5127,24753,21.5,93.5,MEX25647.0,21.53788457314173
5128,24754,21.5,94.5,MEX25648.0,23.314299186070762
5129,24755,21.5,95.5,MEX25649.0,12.586755802234014
5130,24756,21.5,96.5,MEX25650.0,12.627355257670084
5131,24757,21.5,97.5,MEX25651.0,32.22913543383281
5132,24758,21.5,98.5,MEX25998.0,28.839415311813354
5133,25113,20.5,93.5,MEX25999.0,69.28344766298929
5134,25114,20.5,94.5,MEX26000.0,34.9219689766566
5135,25115,20.5,95.5,MEX26001.0,71.63634697596231
5136,25116,20.5,96.5,MEX26002.0,18.827606737613678
5137,25117,20.5,97.5,MEX26003.0,16.08455926179886
5138,25118,20.5,98.5,MEX26004.0,0.6625949249913294
5139,25119,20.5,99.5,MEX26005.0,81.19989236195883
5140,25120,20.5,100.5,MEX26006.0,3.3766496926546097
5141,25473,19.5,93.5,MEX26007.0,8.055968582630157
5142,25474,19.5,94.5,MEX26008.0,99.20664628346762
5143,25475,19.5,95.5,MEX26009.0,26.55455817778905
5144,25476,19.5,96.5,MEX26010.0,29.429323474566143
5145,25477,19.5,97.5,MEX26011.0,35.73899269104004
5146,25478,19.5,98.5,MEX26360.0,79.07421986262003
5147,25479,19.5,99.5,MEX26361.0,38.724423448244735
5148,25833,18.5,93.5,MEX26362.0,21.972391506036125
5149,25834,18.5,94.5,MEX26363.0,35.6340875228246
5150,25835,18.5,95.5,MEX26364.0,7.970993717511495
5151,25836,18.5,96.5,MEX26365.0,23.452858130137123
5152,25837,18.5,97.5,MEX26366.0,7.448318600654602
5153,26194,17.5,94.5,MEX26367.0,16.38990044593811
5154,26195,17.5,95.5,MEX26368.0,31.15912179152171
5155,26196,17.5,96.5,MEX26369.0,31.048081318537395
5156,26197,17.5,97.5,MEX26726.0,77.45973467826843
5157,26198,17.5,98.5,MEX26727.0,99.48808749516806
5158,26554,16.5,94.5,MEX26728.0,1.1119706245760121
5159,26555,16.5,95.5,MEX27087.0,0.37033669650554657
5160,26556,16.5,96.5,LBY20712.0,35.926007231076554
5161,26557,16.5,97.5,LBY20713.0,49.79793826738994
5162,26558,16.5,98.5,LBY20714.0,40.87539712587993
5163,26917,15.5,97.5,LBY20715.0,35.84944407145183
5164,26918,15.5,98.5,LBY20720.0,0.16850516743337113
5165,27277,14.5,97.5,LBY20721.0,0.09914691715190808
5166,27278,14.5,98.5,LBY20722.0,0.5189281267424424
5167,27279,14.5,99.5,LBY21075.0,3.206364375849565
5168,27638,13.5,98.5,LBY21080.0,4.885949939489365
5169,27639,13.5,99.5,LBY21795.0,25.49790342648824
5170,27998,12.5,98.5,LBY22155.0,47.391291459401444
5171,27999,12.5,99.5,LBY22514.0,59.605648120244346
5172,28358,11.5,98.5,LBY22515.0,35.306379199028015
5173,28359,11.5,99.5,LBY22872.0,94.38378413518271
5174,28718,10.5,98.5,LBY22873.0,100.0
5175,28719,10.5,99.5,LBY22874.0,89.58479563395181
5176,29078,9.5,98.5,LBY22875.0,9.629181524117786
5177,23275,25.5,55.5,LBY23232.0,2.341992056691454e-15
5178,23993,23.5,53.5,LBY23233.0,4.044170515650572
5179,23276,25.5,56.5,LBY23603.0,0.0002921950416142257
5180,23635,24.5,55.5,JOR20736.0,19.56682254870733
5181,23636,24.5,56.5,JOR21096.0,64.87668951352438
5182,23637,24.5,57.5,JOR21097.0,41.38474464416504
5183,23995,23.5,55.5,JOR21458.0,0.0
5184,23996,23.5,56.5,JOR21816.0,100.0
5185,23997,23.5,57.5,EGY21089.0,88.82548213005066
5186,23998,23.5,58.5,EGY21090.0,3.786955046416922e-15
5187,24357,22.5,57.5,EGY21091.0,5.678875595131061e-16
5188,24359,22.5,59.5,EGY21092.0,64.41625754038492
5189,26153,17.5,53.5,EGY21094.0,0.37613342671344674
5190,26154,17.5,54.5,EGY21449.0,9.047823896010716
5191,26513,16.5,53.5,EGY21450.0,76.44485433896384
5192,23341,25.5,121.5,EGY21451.0,45.98227242628734
5193,23700,24.5,120.5,EGY21452.0,28.31749419371287
5194,23701,24.5,121.5,EGY21810.0,12.959655125935873
5195,24060,23.5,120.5,EGY21811.0,27.49216854572296
5196,24061,23.5,121.5,EGY21814.0,29.00209625562032
5197,24420,22.5,120.5,EGY22168.0,12.150634825229645
5198,24421,22.5,121.5,EGY22169.0,36.45008603731792
5199,23669,24.5,89.5,EGY22170.0,48.334775368372604
5200,23670,24.5,90.5,EGY22171.0,54.13334767023722
5201,24029,23.5,89.5,EGY22527.0,48.21578462918599
5202,24030,23.5,90.5,EGY22528.0,12.938242157300314
5203,24390,22.5,90.5,EGY22530.0,2.836707917352517
5204,24751,21.5,91.5,EGY22531.0,8.561372011899948
5205,25112,20.5,92.5,EGY22887.0,40.013592441876725
5206,23857,23.5,-82.5,EGY22891.0,70.38203676541647
5207,23858,23.5,-81.5,EGY22892.0,15.871529777844747
5208,23859,23.5,-80.5,EGY23248.0,21.783705055713654
5209,24215,22.5,-84.5,EGY23249.0,43.97243559360504
5210,24216,22.5,-83.5,EGY23250.0,13.179288307825724
5211,24217,22.5,-82.5,EGY23252.0,10.604411363601685
5212,24218,22.5,-81.5,EGY23610.0,28.907418251037598
5213,24219,22.5,-80.5,EGY23612.0,58.24207663536072
5214,24220,22.5,-79.5,EGY23613.0,31.029810508092243
5215,24221,22.5,-78.5,EGY24328.0,8.890407035748165
5216,24576,21.5,-83.5,SAU21818.0,50.32365024089813
5217,24577,21.5,-82.5,SAU21819.0,19.665478666623436
5218,24580,21.5,-79.5,SAU21820.0,46.77213927110036
5219,24581,21.5,-78.5,SAU22176.0,4.048360387484232
5220,24582,21.5,-77.5,SAU22177.0,0.731184830268224
5221,24583,21.5,-76.5,SAU22181.0,1.7807432760794957
5222,24584,21.5,-75.5,SAU22182.0,1.2248378557463488
5223,24941,20.5,-78.5,SAU22538.0,11.906607697407406
5224,24942,20.5,-77.5,SAU22541.0,15.79939474662145
5225,24943,20.5,-76.5,SAU22542.0,1.29451435059309
5226,24944,20.5,-75.5,SAU22543.0,41.24520321687062
5227,24945,20.5,-74.5,SAU22544.0,99.46687817573547
5228,25305,19.5,-74.5,SAU22548.0,43.210672338803604
5229,24762,21.5,102.5,SAU22549.0,27.179125944773357
5230,24763,21.5,103.5,SAU22896.0,98.33792448043823
5231,25121,20.5,101.5,SAU22897.0,42.18704104423523
5232,25122,20.5,102.5,SAU22898.0,46.34634057680766
5233,25123,20.5,103.5,SAU22902.0,45.101550221443176
5234,25124,20.5,104.5,SAU22903.0,15.07259284456571
5235,25480,19.5,100.5,SAU22904.0,0.007447627202357883
5236,25481,19.5,101.5,SAU22908.0,1.0717729841739699e-15
5237,25482,19.5,102.5,SAU22909.0,3.0215016029918235e-05
5238,25483,19.5,103.5,SAU23258.0,0.19099685014225543
5239,25484,19.5,104.5,SAU23262.0,5.681391106519209e-15
5240,25841,18.5,101.5,SAU23263.0,4.628237103180509e-15
5241,25842,18.5,102.5,SAU23264.0,4.0854470444192175e-16
5242,25843,18.5,103.5,SAU23265.0,0.0053753014071920594
5243,25844,18.5,104.5,SAU23266.0,0.1938014504654954
5244,25845,18.5,105.5,SAU23269.0,13.327765216430029
5245,26200,17.5,100.5,SAU23619.0,13.939966758092245
5246,26201,17.5,101.5,SAU23624.0,0.0
5247,26202,17.5,102.5,SAU23625.0,16.118324796358742
5248,26203,17.5,103.5,SAU23626.0,0.0
5249,26204,17.5,104.5,SAU23627.0,0.0
5250,26205,17.5,105.5,SAU23628.0,0.0
5251,26206,17.5,106.5,SAU23979.0,100.0
5252,26564,16.5,104.5,SAU23980.0,99.99999403953552
5253,26565,16.5,105.5,SAU23986.0,99.9999980131785
5254,26566,16.5,106.5,SAU23987.0,100.0
5255,26567,16.5,107.5,SAU24340.0,17.572020987669625
5256,26925,15.5,105.5,SAU24346.0,60.66354910532633
5257,26926,15.5,106.5,SAU24700.0,0.0
5258,26927,15.5,107.5,SAU25060.0,0.0
5259,27285,14.5,105.5,SAU25061.0,50.89567502339681
5260,27286,14.5,106.5,SAU25062.0,4.010259360074997
5261,27287,14.5,107.5,SAU25064.0,16.24459077914556
5262,27645,13.5,105.5,SAU25065.0,1.0063126746584034e-16
5263,27646,13.5,106.5,SAU25421.0,4.697002006136396e-16
5264,24764,21.5,104.5,SAU25422.0,0.08119276317302138
5265,24765,21.5,105.5,SAU25424.0,87.88186311721802
5266,25125,20.5,105.5,SAU25425.0,79.64147130648294
5267,25126,20.5,106.5,SAU25781.0,9.20489529768626
5268,25127,20.5,107.5,SAU25782.0,99.90471998850504
5269,25485,19.5,105.5,SAU26142.0,35.53062478701274
5270,25846,18.5,106.5,SAU26143.0,34.65518256028493
5271,26207,17.5,107.5,SAU26144.0,21.392056345939636
5272,26568,16.5,108.5,SAU26502.0,29.7126571337382
5273,26928,15.5,108.5,SAU26503.0,11.30301554997762
5274,27288,14.5,108.5,NPL21861.0,25.86533526579539
5275,27289,14.5,109.5,NPL22222.0,27.068880200386047
5276,27648,13.5,108.5,NPL22223.0,46.41850392023723
5277,27649,13.5,109.5,KWT22188.0,34.184997280438736
5278,28008,12.5,108.5,BHR22910.0,12.509699165821075
5279,28009,12.5,109.5,MMR22956.0,10.457061231136322
5280,28367,11.5,107.5,MMR22957.0,0.9580761504669985
5281,28368,11.5,108.5,MMR23316.0,8.043602854013443
5282,28369,11.5,109.5,MMR23675.0,37.813399235407516
5283,28727,10.5,107.5,MMR23676.0,9.960383921861649
5284,28728,10.5,108.5,MMR24035.0,12.057332197825115
5285,29084,9.5,104.5,MMR24036.0,29.707430799802143
5286,29085,9.5,105.5,MMR24394.0,9.40784936149915
5287,29086,9.5,106.5,MMR24395.0,5.372514699896177
5288,29444,8.5,104.5,MMR24396.0,17.7543044090271
5289,29445,8.5,105.5,MMR24397.0,12.630490710337957
5290,24947,20.5,-72.5,MMR24398.0,80.68685134251913
5291,25306,19.5,-73.5,MMR24753.0,23.772614200909935
5292,25307,19.5,-72.5,MMR24754.0,12.431194136540096
5293,25665,18.5,-74.5,MMR24755.0,40.65297941366832
5294,25666,18.5,-73.5,MMR24756.0,35.757844646771744
5295,25050,20.5,30.5,MMR24757.0,28.560439745585125
5296,25410,19.5,30.5,MMR24758.0,75.77973008155823
5297,25417,19.5,37.5,MMR25113.0,7.936091721057892
5298,25770,18.5,30.5,MMR25114.0,10.895985116561253
5299,25771,18.5,31.5,MMR25115.0,89.72968657811484
5300,25773,18.5,33.5,MMR25116.0,66.16780360539755
5301,25777,18.5,37.5,MMR25117.0,63.68412176767985
5302,26131,17.5,31.5,MMR25118.0,22.916429738203682
5303,26133,17.5,33.5,MMR25119.0,37.250209848086044
5304,26134,17.5,34.5,MMR25120.0,60.827390352884926
5305,26492,16.5,32.5,MMR25473.0,67.11284319559732
5306,26493,16.5,33.5,MMR25474.0,99.99999602635702
5307,26494,16.5,34.5,MMR25475.0,100.0
5308,26495,16.5,35.5,MMR25476.0,1.5583498092989125
5309,26852,15.5,32.5,MMR25477.0,5.864096929629644
5310,26853,15.5,33.5,MMR25478.0,11.064258466164272
5311,26854,15.5,34.5,MMR25479.0,12.387678523858387
5312,26855,15.5,35.5,MMR25833.0,7.69329493244489
5313,27203,14.5,23.5,MMR25834.0,0.047364451650840536
5314,27204,14.5,24.5,MMR25835.0,0.08188272283102074
5315,27205,14.5,25.5,MMR25836.0,0.004998453429531461
5316,27208,14.5,28.5,MMR25837.0,9.042593699822502e-17
5317,27209,14.5,29.5,MMR26194.0,8.989720315068112e-17
5318,27210,14.5,30.5,MMR26195.0,0.0004738770864302448
5319,27211,14.5,31.5,MMR26196.0,1.2784501331046742e-16
5320,27212,14.5,32.5,MMR26197.0,1.984882230559985
5321,27213,14.5,33.5,MMR26198.0,12.697233259677887
5322,27214,14.5,34.5,MMR26554.0,6.8274714052677155
5323,27215,14.5,35.5,MMR26555.0,72.0210075378418
5324,27563,13.5,23.5,MMR26556.0,23.95313580830892
5325,27564,13.5,24.5,MMR26557.0,5.109516391530633
5326,27565,13.5,25.5,MMR26558.0,19.87566351890564
5327,27566,13.5,26.5,MMR26917.0,0.024811893429917593
5328,27567,13.5,27.5,MMR26918.0,91.62290493647257
5329,27568,13.5,28.5,MMR27277.0,90.5585765838623
5330,27569,13.5,29.5,MMR27278.0,61.353702346483864
5331,27570,13.5,30.5,MMR27279.0,65.7886286576589
5332,27571,13.5,31.5,MMR27638.0,2.0803484444816904
5333,27572,13.5,32.5,MMR27639.0,1.1812723688223439e-14
5334,27573,13.5,33.5,MMR27998.0,99.083012342453
5335,27574,13.5,34.5,MMR27999.0,100.0
5336,27575,13.5,35.5,MMR28358.0,100.00000198682149
5337,27923,12.5,23.5,MMR28359.0,1.145652479802569
5338,27924,12.5,24.5,MMR28718.0,2.7543630450963974
5339,27925,12.5,25.5,MMR28719.0,0.0
5340,27926,12.5,26.5,MMR29078.0,0.13081028979892534
5341,27927,12.5,27.5,ARE23275.0,13.557389875253042
5342,27928,12.5,28.5,ARE23634.0,0.05592648327971498
5343,27929,12.5,29.5,ARE23993.0,5.991574997703234
5344,27930,12.5,30.5,OMN23276.0,6.033830593029657
5345,27931,12.5,31.5,OMN23635.0,5.309481824710127e-16
5346,27932,12.5,32.5,OMN23636.0,1.4939117333455387e-15
5347,27933,12.5,33.5,OMN23637.0,1.6127284969573224e-14
5348,27934,12.5,34.5,OMN23995.0,0.0
5349,28283,11.5,23.5,OMN23996.0,15.42700082063675
5350,28284,11.5,24.5,OMN23997.0,63.52494955062866
5351,28285,11.5,25.5,OMN23998.0,63.79685401916504
5352,28286,11.5,26.5,OMN24357.0,100.00000397364299
5353,28287,11.5,27.5,OMN24359.0,100.00000397364299
5354,28288,11.5,28.5,OMN26153.0,62.81887690226237
5355,28289,11.5,29.5,OMN26154.0,41.93532864252727
5356,28290,11.5,30.5,OMN26513.0,33.0198734998703
5357,28291,11.5,31.5,TWN23341.0,45.105624198913574
5358,28292,11.5,32.5,TWN23700.0,46.6165949900945
5359,28293,11.5,33.5,TWN23701.0,41.02230668067932
5360,28644,10.5,24.5,TWN24060.0,20.018319288889565
5361,28645,10.5,25.5,TWN24061.0,71.28730614980063
5362,28646,10.5,26.5,TWN24420.0,73.89193177223206
5363,28647,10.5,27.5,TWN24421.0,8.927245438098907
5364,28648,10.5,28.5,BGD23669.0,13.015575210253397
5365,28649,10.5,29.5,BGD23670.0,14.549625416596731
5366,28650,10.5,30.5,BGD24029.0,6.235277280211449
5367,28651,10.5,31.5,BGD24030.0,6.151821340123812
5368,28652,10.5,32.5,BGD24390.0,11.8731585641702
5369,28653,10.5,33.5,BGD24751.0,10.57152549425761
5370,29004,9.5,24.5,BGD25112.0,68.74663829803467
5371,29005,9.5,25.5,CUB23857.0,92.26411581039429
5372,29006,9.5,26.5,CUB23858.0,5.530125647783279
5373,29007,9.5,27.5,CUB23859.0,83.70136221249899
5374,29008,9.5,28.5,CUB24215.0,15.782069166501364
5375,29009,9.5,29.5,CUB24216.0,29.251755277315777
5376,29010,9.5,30.5,CUB24217.0,23.40462555487951
5377,29011,9.5,31.5,CUB24218.0,65.2753253777822
5378,29012,9.5,32.5,CUB24219.0,56.55670762062073
5379,29013,9.5,33.5,CUB24220.0,66.42162998517355
5380,29365,8.5,25.5,CUB24221.0,38.21311593055725
5381,29367,8.5,27.5,CUB24576.0,72.52137660980225
5382,29368,8.5,28.5,CUB24577.0,53.21797529856364
5383,29369,8.5,29.5,CUB24580.0,54.24973169962565
5384,29370,8.5,30.5,CUB24581.0,99.12194410959879
5385,29371,8.5,31.5,CUB24582.0,99.99999205271402
5386,29372,8.5,32.5,CUB24583.0,1.6029046072314184
5387,29728,7.5,28.5,CUB24584.0,2.7518273020784063
5388,29729,7.5,29.5,CUB24941.0,4.82268612831831
5389,29730,7.5,30.5,CUB24942.0,8.677820612986881
5390,29731,7.5,31.5,CUB24943.0,9.430068607131641
5391,30089,6.5,29.5,CUB24944.0,2.9863425220052404
5392,30090,6.5,30.5,CUB24945.0,3.7195136149724326
5393,30091,6.5,31.5,CUB25305.0,0.17780945636332035
5394,30092,6.5,32.5,LAO24762.0,0.6334575513998668
5395,30093,6.5,33.5,LAO24763.0,2.415071365733941
5396,30450,5.5,30.5,LAO25121.0,2.6313987853674904e-15
5397,30451,5.5,31.5,LAO25122.0,9.001006918799526e-16
5398,30452,5.5,32.5,LAO25123.0,0.001183372607253356
5399,30453,5.5,33.5,LAO25124.0,1.6525485242406528
5400,30811,4.5,31.5,LAO25480.0,4.7984444846709575
5401,30812,4.5,32.5,LAO25481.0,1.02114318870008
5402,25308,19.5,-71.5,LAO25482.0,6.744414071242015
5403,25309,19.5,-70.5,LAO25483.0,12.378673007090885
5404,25310,19.5,-69.5,LAO25484.0,12.857358405987421
5405,25667,18.5,-72.5,LAO25841.0,28.324314455191296
5406,25668,18.5,-71.5,LAO25842.0,14.165994028250376
5407,25669,18.5,-70.5,LAO25843.0,40.79686303933461
5408,25670,18.5,-69.5,LAO25844.0,4.068768893678984
5409,25671,18.5,-68.5,LAO25845.0,0.3706603621443113
5410,26028,17.5,-71.5,LAO26200.0,0.7626177277415991
5411,25501,19.5,121.5,LAO26201.0,0.17047082462037605
5412,25860,18.5,120.5,LAO26202.0,5.163578579748225e-15
5413,25861,18.5,121.5,LAO26203.0,24.374116957187653
5414,25862,18.5,122.5,LAO26204.0,99.99859929084778
5415,26220,17.5,120.5,LAO26205.0,80.71403900782266
5416,26221,17.5,121.5,LAO26206.0,100.00000397364299
5417,26222,17.5,122.5,LAO26564.0,99.99999602635702
5418,26579,16.5,119.5,LAO26565.0,99.95236794153848
5419,26580,16.5,120.5,LAO26566.0,100.00000198682149
5420,26581,16.5,121.5,LAO26567.0,99.42534764607748
5421,26582,16.5,122.5,LAO26925.0,100.00000596046448
5422,26939,15.5,119.5,LAO26926.0,100.00000397364299
5423,26940,15.5,120.5,LAO26927.0,40.786992510159806
5424,26941,15.5,121.5,LAO27285.0,63.01566163698832
5425,27300,14.5,120.5,LAO27286.0,10.502612590789795
5426,27301,14.5,121.5,LAO27287.0,11.578043053547542
5427,27302,14.5,122.5,LAO27645.0,89.65948820114136
5428,27303,14.5,123.5,LAO27646.0,0.0
5429,27304,14.5,124.5,VNM24764.0,98.22151263554892
5430,27660,13.5,120.5,VNM24765.0,84.99385317166647
5431,27661,13.5,121.5,VNM25125.0,31.883205970128376
5432,27662,13.5,122.5,VNM25126.0,12.85783847173055
5433,27663,13.5,123.5,VNM25127.0,0.043803227405684694
5434,27664,13.5,124.5,VNM25485.0,0.9188742997745672
5435,28019,12.5,119.5,VNM25846.0,1.0652314193084036e-15
5436,28020,12.5,120.5,VNM26207.0,0.013858429610991152
5437,28021,12.5,121.5,VNM26568.0,0.22378162539098412
5438,28022,12.5,122.5,VNM26928.0,1.4288312755525112
5439,28023,12.5,123.5,VNM27288.0,3.4301570419392774e-14
5440,28024,12.5,124.5,VNM27289.0,0.284199525291721
5441,28025,12.5,125.5,VNM27648.0,2.047024206543566e-16
5442,28379,11.5,119.5,VNM27649.0,6.44096419344309e-18
5443,28380,11.5,120.5,VNM28008.0,15.507359802722931
5444,28381,11.5,121.5,VNM28009.0,6.519553065299988
5445,28382,11.5,122.5,VNM28367.0,97.54745761553446
5446,28383,11.5,123.5,VNM28368.0,48.873838782310486
5447,28384,11.5,124.5,VNM28369.0,37.300460537274674
5448,28385,11.5,125.5,VNM28727.0,30.74479301770528
5449,28739,10.5,119.5,VNM28728.0,58.11225970586141
5450,28741,10.5,121.5,VNM29084.0,66.94881319999695
5451,28742,10.5,122.5,VNM29085.0,38.63270779450734
5452,28743,10.5,123.5,VNM29086.0,96.10083500544229
5453,28744,10.5,124.5,VNM29444.0,87.72070606549582
5454,28745,10.5,125.5,VNM29445.0,8.802860230207443
5455,29098,9.5,118.5,HTI24947.0,9.566401938597362
5456,29102,9.5,122.5,HTI25306.0,31.742032368977863
5457,29103,9.5,123.5,HTI25307.0,9.36708425482114
5458,29104,9.5,124.5,HTI25665.0,4.422037055095037
5459,29105,9.5,125.5,HTI25666.0,4.723360762000084
5460,29106,9.5,126.5,SDN25050.0,11.539753029743832
5461,29457,8.5,117.5,SDN25410.0,92.65655875205994
5462,29462,8.5,122.5,SDN25417.0,49.711470802625016
5463,29463,8.5,123.5,SDN25770.0,26.564172903696697
5464,29464,8.5,124.5,SDN25771.0,2.7134861797094345
5465,29465,8.5,125.5,SDN25773.0,29.344133536020916
5466,29466,8.5,126.5,SDN25777.0,61.762199799219765
5467,29821,7.5,121.5,SDN25778.0,96.029003461202
5468,29822,7.5,122.5,SDN26131.0,93.19759607315063
5469,29823,7.5,123.5,SDN26133.0,100.00000397364299
5470,29824,7.5,124.5,SDN26134.0,20.291616519292198
5471,29825,7.5,125.5,SDN26492.0,13.354398310184479
5472,29826,7.5,126.5,SDN26493.0,10.955466330051422
5473,30181,6.5,121.5,SDN26494.0,42.367078860600785
5474,30182,6.5,122.5,SDN26495.0,49.12185470263164
5475,30184,6.5,124.5,SDN26849.0,77.53210266431174
5476,30185,6.5,125.5,SDN26852.0,98.44508171081543
5477,30186,6.5,126.5,SDN26853.0,4.994983474413553
5478,30545,5.5,125.5,SDN26854.0,3.2981584469477334
5479,25661,18.5,-78.5,SDN26855.0,3.144151965777079
5480,25662,18.5,-77.5,SDN27203.0,5.9880331158638
5481,25663,18.5,-76.5,SDN27204.0,4.801601419846216
5482,26022,17.5,-77.5,SDN27205.0,0.8472305877755085
5483,25672,18.5,-67.5,SDN27208.0,7.658457259337108
5484,25673,18.5,-66.5,SDN27209.0,3.839792807896932
5485,25674,18.5,-65.5,SDN27210.0,4.790395374099413
5486,25838,18.5,98.5,SDN27211.0,0.03398191183805466
5487,25839,18.5,99.5,SDN27212.0,1.2550916833182177
5488,25840,18.5,100.5,SDN27213.0,2.359881003697713
5489,26199,17.5,99.5,SDN27214.0,0.7571109725783269
5490,26559,16.5,99.5,SDN27215.0,0.8707506465725601
5491,26560,16.5,100.5,SDN27563.0,0.05449275098120173
5492,26561,16.5,101.5,SDN27564.0,0.2742565508621434
5493,26562,16.5,102.5,SDN27565.0,0.35512515654166543
5494,26563,16.5,103.5,SDN27566.0,0.0329993330524303
5495,26919,15.5,99.5,SDN27567.0,2.359525828311841
5496,26920,15.5,100.5,SDN27568.0,3.188160682717959
5497,26921,15.5,101.5,SDN27569.0,0.9306904549400011
5498,26922,15.5,102.5,SDN27570.0,9.302153935035069
5499,26923,15.5,103.5,SDN27571.0,3.6962016175190606
5500,26924,15.5,104.5,SDN27572.0,4.876300071676573
5501,27280,14.5,100.5,SDN27573.0,10.657815883557003
5502,27281,14.5,101.5,SDN27574.0,1.5384070575237274
5503,27640,13.5,100.5,SDN27575.0,39.20128643512726
5504,27641,13.5,101.5,SDN27923.0,24.72545156876246
5505,28000,12.5,100.5,SDN27924.0,2.006386561940114
5506,28001,12.5,101.5,SDN27925.0,60.02698540687561
5507,29079,9.5,99.5,SDN27926.0,93.72976223627725
5508,29080,9.5,100.5,SDN27927.0,98.68053197860718
5509,29438,8.5,98.5,SDN27928.0,98.73573978741965
5510,29439,8.5,99.5,SDN27929.0,92.36319263776144
5511,29440,8.5,100.5,SDN27930.0,64.30484851201376
5512,29798,7.5,98.5,SDN27931.0,42.27242171764374
5513,29799,7.5,99.5,SDN27932.0,39.5237813393275
5514,29800,7.5,100.5,SDN27933.0,10.61541462937991
5515,26083,17.5,-16.5,SDN27934.0,0.0030735462739054733
5516,26084,17.5,-15.5,SDN28283.0,0.3610338860501846
5517,26085,17.5,-14.5,SDN28284.0,2.7801288373547304e-15
5518,26086,17.5,-13.5,SDN28285.0,22.851401567459106
5519,26087,17.5,-12.5,SDN28286.0,99.98186031977335
5520,26088,17.5,-11.5,SDN28287.0,93.275115887324
5521,26089,17.5,-10.5,SDN28288.0,84.55338080724081
5522,26443,16.5,-16.5,SDN28289.0,63.812617460886635
5523,26444,16.5,-15.5,SDN28290.0,50.008124113082886
5524,26445,16.5,-14.5,SDN28291.0,26.482330759366352
5525,26446,16.5,-13.5,SDN28292.0,5.238811299204826
5526,26447,16.5,-12.5,SDN28293.0,1.0041745690008006
5527,26448,16.5,-11.5,SDN28644.0,1.1454957537353039
5528,26449,16.5,-10.5,SDN28645.0,0.06040043469207982
5529,26450,16.5,-9.5,SDN28646.0,1.304506398224984e-14
5530,26451,16.5,-8.5,SDN28647.0,0.18716650520218536
5531,26452,16.5,-7.5,SDN28648.0,0.8302141136179367
5532,26453,16.5,-6.5,SDN28649.0,0.555354430495451
5533,26454,16.5,-5.5,SDN28650.0,0.08147898770403117
5534,26806,15.5,-13.5,SDN28651.0,0.0
5535,26807,15.5,-12.5,SDN28652.0,0.8488603712369999
5536,26808,15.5,-11.5,SDN28653.0,1.5532295719615803e-16
5537,26809,15.5,-10.5,SDN29004.0,8.725485188740432e-16
5538,26810,15.5,-9.5,SDN29005.0,0.9172867983579636
